price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_basement,zipcode,lat,long,sqft_lot15,age,renovated
387000.0,4,1.75,7690,1.0,0,0,3,1250,98155,47.7713,-122.307,8646,50,0
299000.0,1,0.75,12120,1.0,0,0,3,0,98014,47.675,-121.854,19207,56,0
855000.0,4,2.75,10460,2.0,0,0,3,0,98040,47.5603,-122.222,10180,58,0
315000.0,3,1.0,14400,1.0,0,0,4,600,98166,47.4147,-122.337,14400,69,0
437500.0,2,1.0,3120,1.0,0,2,5,200,98103,47.68,-122.353,3120,116,0
252000.0,4,1.5,19800,1.0,0,0,4,500,98001,47.3117,-122.27,22654,54,0
375000.0,4,1.75,7475,1.0,0,0,5,1100,98118,47.543,-122.28,5766,68,0
300000.0,4,2.5,4862,2.0,0,0,3,0,98038,47.3607,-122.034,5091,18,0
420000.0,4,1.0,9600,1.5,0,0,4,0,98006,47.5759,-122.137,10530,69,0
679900.0,3,2.5,5750,2.0,0,2,3,460,98116,47.565,-122.381,5750,23,0
463000.0,3,2.5,29970,2.0,0,0,3,0,98053,47.6359,-121.974,28399,31,0
380000.0,5,2.5,11340,2.0,0,0,4,0,98059,47.4769,-122.141,11340,45,0
329500.0,4,2.5,7912,2.0,0,0,3,0,98038,47.3845,-122.029,8168,29,0
604950.0,3,2.5,5608,1.0,0,0,3,770,98033,47.6743,-122.184,9363,10,0
795000.0,5,2.5,9570,1.0,0,2,4,1400,98006,47.5651,-122.164,8800,57,0
673000.0,4,2.5,10400,2.0,0,0,3,0,98166,47.4508,-122.359,17449,21,0
810000.0,4,2.5,15420,2.0,0,0,3,0,98074,47.6375,-122.016,21455,32,0
785000.0,4,2.75,69415,1.0,0,0,4,530,98075,47.5944,-122.042,24361,34,0
338000.0,4,3.0,7500,1.0,0,0,3,720,98056,47.4888,-122.182,7650,37,0
280000.0,3,2.25,7222,2.0,0,0,3,0,98056,47.5112,-122.19,7220,30,0
315000.0,4,2.25,10754,1.0,0,0,5,1080,98133,47.7711,-122.341,6929,69,0
530000.0,4,2.25,10754,1.0,0,0,5,1080,98133,47.7711,-122.341,6929,69,0
380000.0,5,3.0,9914,2.0,0,0,3,0,98023,47.2813,-122.345,9721,19,0
297000.0,3,2.25,7562,2.0,0,0,3,0,98056,47.5038,-122.189,7625,29,0
730000.0,4,2.5,7331,2.0,0,0,3,0,98075,47.5823,-121.97,7447,19,0
450000.0,3,1.75,13500,1.0,0,0,3,530,98125,47.7164,-122.304,12600,83,0
275000.0,3,3.0,7750,1.0,0,0,3,530,98038,47.3624,-122.045,7500,26,0
595000.0,4,2.0,2849,2.0,0,0,3,0,98115,47.6831,-122.329,3120,63,0
950000.0,3,3.0,14338,2.0,0,0,3,1010,98077,47.7268,-122.06,14142,37,0
389000.0,4,2.25,5337,2.0,0,0,3,0,98019,47.7237,-121.959,6930,22,0
560000.0,4,2.25,7800,1.0,0,0,3,970,98052,47.6283,-122.095,8050,55,0
1350000.0,5,3.5,14984,2.0,0,2,3,1320,98006,47.5543,-122.148,19009,25,0
799000.0,4,2.25,11585,2.0,0,0,4,0,98040,47.5483,-122.226,9691,54,0
365500.0,3,2.0,9600,1.0,0,0,4,0,98072,47.7591,-122.146,9600,40,0
252350.0,3,2.0,7352,1.0,0,0,3,490,98058,47.4612,-122.169,7350,44,0
403950.0,4,2.5,13780,2.0,0,0,3,0,98146,47.4987,-122.365,12000,30,0
385000.0,4,1.5,10726,1.0,0,0,3,660,98177,47.772,-122.358,10020,69,0
345000.0,4,1.0,7620,1.5,0,0,3,0,98106,47.5287,-122.35,7620,66,0
490000.0,3,2.75,3128,2.0,0,0,4,0,98008,47.6109,-122.114,2856,44,0
330000.0,3,2.5,26977,2.0,0,0,3,0,98019,47.7736,-121.901,27743,18,0
927000.0,4,2.75,12090,2.0,0,0,3,0,98004,47.6294,-122.218,12239,70,0
1118000.0,4,2.5,16619,2.0,0,1,4,0,98040,47.5634,-122.213,16553,40,0
330000.0,2,1.0,10000,1.0,0,0,5,0,98028,47.7405,-122.241,9600,73,0
530000.0,5,2.25,8800,1.0,0,0,4,1220,98008,47.5976,-122.118,8800,65,0
269900.0,4,1.75,8750,1.5,0,0,4,0,98058,47.4556,-122.157,8750,55,0
557000.0,3,3.5,2096,2.0,0,0,3,420,98122,47.6055,-122.305,1543,15,0
360000.0,4,1.75,16980,1.0,0,0,4,1580,98022,47.1775,-122.022,16963,49,0
352000.0,2,1.0,5000,1.0,0,0,4,0,98117,47.6879,-122.385,4500,86,0
322500.0,4,2.5,6753,2.0,0,0,3,0,98038,47.3845,-122.032,7107,29,0
650000.0,3,3.25,2000,2.0,0,0,3,180,98116,47.5815,-122.402,1352,22,0
450000.0,3,2.0,1213,3.0,0,0,3,0,98103,47.6609,-122.344,3235,22,0
278500.0,3,2.0,5250,1.0,0,0,3,0,98092,47.3163,-122.188,5250,25,0
364950.0,4,2.5,6957,2.0,0,0,3,0,98055,47.4309,-122.191,6996,28,0
268000.0,3,2.5,8134,2.0,0,0,3,0,98031,47.404,-122.191,8134,32,0
632925.0,3,2.5,32239,2.0,0,0,4,0,98077,47.7718,-122.095,36497,45,0
577500.0,3,2.5,7251,2.0,0,0,3,0,98034,47.7067,-122.2,8118,28,0
339000.0,4,1.5,7480,1.5,0,2,3,0,98178,47.504,-122.227,6867,103,0
570000.0,3,1.75,37461,1.0,0,0,4,1380,98052,47.7015,-122.164,18295,56,0
423000.0,4,2.25,9351,1.0,0,0,5,910,98133,47.7448,-122.333,8660,61,0
355000.0,3,2.25,5028,2.0,0,0,3,0,98019,47.7318,-121.982,5465,11,0
482000.0,2,1.0,3960,1.0,0,0,3,0,98103,47.6885,-122.337,4050,82,0
625000.0,3,1.75,9135,1.0,0,0,5,0,98006,47.5724,-122.179,9800,68,0
538000.0,3,2.5,11632,2.0,0,0,3,0,98056,47.5272,-122.169,11632,35,0
380000.0,3,2.5,10255,2.0,0,0,4,0,98058,47.4334,-122.161,10094,38,0
375000.0,2,1.0,5120,1.0,0,0,3,0,98122,47.6073,-122.308,5120,114,0
245000.0,3,2.5,8500,1.0,0,0,5,500,98038,47.3592,-122.046,8140,27,0
1300000.0,3,2.0,15021,1.0,0,0,4,580,98004,47.6408,-122.219,15715,47,0
397000.0,4,2.0,7680,1.0,0,0,3,240,98034,47.7245,-122.2,9660,52,0
365000.0,3,2.5,4052,2.0,0,0,3,0,98058,47.4362,-122.178,5082,18,0
328500.0,4,3.0,8250,2.0,0,0,3,0,98042,47.3739,-122.156,8250,33,0
988000.0,4,3.0,19700,2.0,0,0,3,0,98052,47.7205,-122.127,21887,36,0
1000000.0,4,2.5,3277,1.5,0,0,5,690,98103,47.6636,-122.33,3277,101,0
237000.0,3,2.5,2138,2.0,0,0,3,0,98055,47.4324,-122.197,2094,18,0
525000.0,4,2.5,5280,2.0,0,0,3,0,98011,47.7734,-122.224,4674,20,0
722500.0,5,2.5,11800,2.0,0,0,3,1400,98074,47.633,-122.041,11398,40,0
843000.0,3,2.5,8750,2.0,0,0,3,0,98052,47.6954,-122.103,9003,32,0
438000.0,2,2.0,1372,3.0,0,0,3,0,98115,47.6776,-122.318,3090,23,0
578000.0,3,1.75,10875,1.0,0,2,3,580,98146,47.504,-122.382,11760,46,0
227950.0,3,1.5,8230,1.0,0,0,5,0,98001,47.2613,-122.255,4910,69,0
196000.0,3,2.25,11576,2.0,0,0,3,0,98001,47.3417,-122.271,7519,49,0
641000.0,2,1.0,5332,1.0,0,0,3,350,98105,47.6694,-122.275,5406,70,0
205000.0,3,1.0,7980,1.0,0,0,4,0,98032,47.3838,-122.289,8050,63,0
400000.0,3,1.75,9102,1.0,0,0,3,0,98072,47.7487,-122.082,9760,55,0
1030000.0,3,2.5,9816,1.0,0,0,3,935,98027,47.5534,-122.078,7704,18,0
505000.0,3,2.0,5460,1.0,0,0,3,0,98034,47.7355,-122.18,5460,51,0
475000.0,5,2.5,7200,1.0,0,0,3,1040,98034,47.7206,-122.211,7221,48,0
520000.0,3,2.25,9263,1.0,0,0,5,1150,98028,47.7691,-122.262,9450,46,0
333500.0,3,1.75,9732,1.0,0,0,3,0,98011,47.7736,-122.214,10007,58,0
232000.0,3,1.0,10403,1.0,0,0,4,0,98038,47.362,-122.029,10209,47,0
691100.0,3,2.75,16117,1.0,0,0,4,650,98006,47.5698,-122.121,16117,40,0
811000.0,3,1.75,9897,1.0,0,0,4,0,98040,47.5505,-122.221,10005,63,0
551000.0,3,2.5,5802,2.0,0,0,3,0,98028,47.7605,-122.234,5788,22,0
496500.0,3,2.5,3640,2.0,0,0,3,0,98072,47.7356,-122.157,3710,29,0
578000.0,4,2.5,9225,1.0,0,2,5,1370,98055,47.4904,-122.226,9600,57,0
255000.0,3,1.75,8659,1.0,0,0,5,0,98042,47.3663,-122.089,8223,37,0
1050000.0,4,3.5,7832,2.0,0,0,3,0,98006,47.5637,-122.123,8567,16,0
348000.0,3,2.25,8491,2.0,0,0,4,0,98042,47.3759,-122.125,8049,34,0
230000.0,3,2.0,3413,2.0,0,0,3,0,98031,47.3912,-122.167,3777,38,0
359500.0,4,2.25,11250,2.0,0,0,3,0,98023,47.3305,-122.371,11250,35,0
330000.0,3,1.0,7000,1.0,0,0,3,0,98133,47.7617,-122.357,7000,70,0
80000.0,1,0.75,5050,1.0,0,0,2,0,98014,47.6499,-121.909,7500,111,0
465000.0,3,1.75,6360,1.0,0,0,3,0,98133,47.7311,-122.353,6360,69,0
325000.0,4,2.5,7324,2.0,0,0,3,0,98042,47.3701,-122.107,7329,26,0
340500.0,3,2.0,28025,1.0,0,0,4,350,98168,47.4857,-122.318,14833,76,0
342500.0,3,2.5,5192,2.0,0,0,3,0,98038,47.3724,-122.042,6200,30,0
868700.0,3,4.25,6161,2.0,0,0,3,0,98074,47.6336,-122.064,7709,23,0
1150000.0,4,3.25,10259,2.0,0,0,3,1040,98074,47.6332,-122.066,11919,23,0
859900.0,4,2.75,6298,2.0,0,0,3,0,98074,47.5906,-122.062,7111,12,0
520000.0,4,2.25,3006,2.0,0,0,3,0,98029,47.5461,-121.998,3000,20,0
460000.0,3,2.5,2527,2.0,0,2,3,530,98118,47.5674,-122.29,4173,18,0
438924.0,3,1.5,4590,1.0,0,0,3,200,98115,47.6943,-122.29,5400,74,0
315000.0,2,1.0,6550,1.0,0,0,3,0,98126,47.5486,-122.38,6550,105,0
590000.0,4,2.75,10650,1.0,0,2,3,1130,98033,47.6658,-122.188,10988,48,0
378500.0,4,1.75,8640,1.0,0,0,3,850,98006,47.5772,-122.153,9000,68,0
328500.0,3,2.5,8130,2.0,0,0,4,0,98042,47.3875,-122.161,7691,33,0
849950.0,3,3.0,9773,2.0,0,0,4,0,98005,47.6344,-122.174,11553,50,0
525000.0,3,1.5,6000,1.0,0,2,3,450,98136,47.5275,-122.391,6012,73,0
295000.0,4,2.5,7725,1.0,0,0,4,700,98023,47.3078,-122.378,8250,45,0
1067000.0,6,3.5,11793,2.0,0,0,3,1000,98006,47.5521,-122.137,11793,25,0
207950.0,2,2.0,5000,1.0,0,0,3,0,98118,47.5158,-122.264,5000,106,0
699900.0,4,2.75,7302,2.0,0,0,3,0,98075,47.5985,-121.977,7302,21,0
1280000.0,5,2.5,9500,2.0,0,1,4,0,98027,47.5645,-122.082,11081,46,0
452000.0,4,1.5,7350,1.0,0,0,4,620,98052,47.6734,-122.154,7350,60,0
370000.0,3,2.0,5036,1.0,0,1,4,0,98055,47.4734,-122.186,4921,36,0
232000.0,3,1.75,11230,1.0,0,0,5,0,98042,47.3811,-122.087,10794,55,0
669950.0,5,2.5,14062,2.0,0,0,4,440,98034,47.7081,-122.215,10392,63,0
397500.0,3,2.0,6710,1.0,0,0,3,440,98034,47.7193,-122.216,6600,51,0
490000.0,2,2.5,1391,2.0,0,0,3,360,98112,47.6192,-122.301,1350,19,0
299000.0,3,2.75,19635,1.0,0,2,4,1470,98032,47.3841,-122.284,12410,65,0
625000.0,2,1.5,5750,1.5,0,0,4,300,98116,47.5872,-122.39,4025,123,0
437500.0,3,2.5,4500,2.0,0,0,3,0,98065,47.5322,-121.88,4816,23,0
650000.0,4,2.5,5438,2.0,0,0,3,0,98065,47.5416,-121.864,5335,20,0
475000.0,2,1.0,3825,1.0,0,0,3,630,98117,47.6799,-122.381,3825,94,0
342000.0,3,2.0,11947,1.0,0,0,4,0,98042,47.3672,-122.151,12825,57,0
1197350.0,4,2.5,7800,2.0,0,0,3,0,98033,47.684,-122.205,10000,24,0
280000.0,3,1.5,11610,1.0,0,0,4,0,98055,47.4404,-122.191,10200,60,0
240000.0,2,1.75,7200,1.0,0,0,3,0,98188,47.4467,-122.281,11682,30,0
529000.0,3,1.0,3328,1.5,0,0,4,0,98107,47.6729,-122.363,3333,99,0
442000.0,3,1.0,5100,1.0,0,0,4,160,98136,47.5346,-122.385,5100,82,0
615000.0,2,1.0,6872,1.0,0,0,4,720,98119,47.6454,-122.373,5538,77,0
1485000.0,4,3.75,10800,2.0,0,0,3,0,98033,47.6821,-122.196,7200,17,0
585000.0,4,1.75,7559,1.0,0,0,4,850,98052,47.7206,-122.11,8750,42,0
480000.0,4,2.5,7787,2.0,0,0,3,0,98059,47.4877,-122.139,7787,18,0
1095000.0,5,3.5,57063,2.0,0,0,4,0,98053,47.6554,-122.018,50529,33,0
290000.0,4,1.0,8184,1.5,0,0,3,0,98133,47.7343,-122.347,660,74,0
615000.0,3,1.75,5000,1.0,0,0,5,950,98116,47.5789,-122.393,5000,72,0
300000.0,2,1.0,7680,1.0,0,0,4,0,98133,47.7439,-122.339,7680,73,0
308000.0,3,1.0,39150,1.5,0,0,3,400,98030,47.3818,-122.225,11811,91,0
750000.0,3,2.5,7745,2.0,0,0,3,0,98033,47.6734,-122.173,8615,22,0
288000.0,3,1.0,7560,1.0,0,0,5,0,98058,47.452,-122.177,7560,65,0
515000.0,5,3.0,5105,1.0,0,0,3,1010,98133,47.7546,-122.341,4011,18,0
235000.0,4,1.5,11054,1.0,0,0,4,0,98055,47.4667,-122.215,9040,93,0
275000.0,2,1.0,5000,1.0,0,0,3,0,98126,47.5186,-122.374,5000,72,0
727500.0,2,2.0,9119,1.0,0,0,4,0,98004,47.6221,-122.193,9121,71,0
650000.0,4,2.5,6587,2.0,0,0,3,0,98053,47.683,-122.039,6587,20,0
365000.0,4,1.0,7085,1.5,0,0,3,0,98125,47.7315,-122.305,7085,79,0
662000.0,3,1.75,36947,1.0,0,0,3,0,98052,47.6917,-122.084,28837,39,0
270500.0,3,2.5,7848,1.0,0,0,3,460,98038,47.3608,-122.056,7848,45,0
200000.0,2,1.5,1898,2.0,0,0,3,0,98092,47.2852,-122.19,1898,45,0
970000.0,4,3.25,76230,2.0,0,0,3,0,98075,47.5931,-122.071,49206,36,0
160000.0,3,1.5,9600,1.0,0,0,4,0,98198,47.4097,-122.316,9660,61,0
204000.0,3,1.0,7405,1.0,0,0,4,0,98010,47.3105,-122.021,7405,52,0
358000.0,3,2.25,6655,2.0,0,0,4,0,98058,47.4296,-122.161,7529,38,0
452000.0,4,1.75,8268,1.0,0,0,3,0,98011,47.7373,-122.197,8190,44,0
595000.0,2,2.0,4000,1.0,0,0,4,500,98103,47.6582,-122.345,4000,123,0
249000.0,3,2.0,6082,1.0,0,0,3,0,98042,47.3577,-122.16,6987,29,0
346900.0,4,2.5,5106,2.0,0,0,3,0,98055,47.449,-122.205,5109,24,0
280000.0,4,2.5,4350,2.0,0,0,3,0,98056,47.5025,-122.186,4350,20,0
318888.0,4,1.75,12000,1.0,0,0,4,50,98032,47.3644,-122.28,9880,50,0
530000.0,3,2.25,40518,1.0,0,0,3,0,98075,47.5896,-122.009,13492,56,0
375000.0,3,2.25,18500,2.0,0,0,4,0,98031,47.3914,-122.169,14479,40,0
910000.0,4,2.5,29242,2.0,0,0,3,0,98052,47.7197,-122.131,24728,35,0
782000.0,4,2.5,9614,2.0,0,0,4,0,98006,47.5623,-122.116,9770,32,0
259950.0,2,2.0,649,2.0,0,0,3,350,98106,47.5213,-122.357,928,15,0
315000.0,4,2.75,18360,1.0,0,0,4,740,98058,47.4518,-122.16,9588,44,0
215000.0,2,1.0,8865,1.0,0,0,4,0,98168,47.4949,-122.3,6490,80,0
705000.0,3,1.75,10221,1.0,0,2,4,1040,98040,47.5885,-122.248,8535,77,0
451000.0,3,1.75,9813,2.0,0,0,3,0,98155,47.749,-122.305,10125,74,0
261000.0,2,1.0,8125,1.0,0,0,4,0,98055,47.4727,-122.198,8750,80,0
396000.0,3,1.5,8280,1.0,0,0,5,0,98028,47.7403,-122.256,8692,67,0
238000.0,4,1.0,7242,1.5,0,0,3,0,98188,47.4339,-122.291,7314,64,0
750000.0,6,1.75,9563,2.0,0,0,4,0,98052,47.6368,-122.097,9563,50,0
331500.0,4,2.5,10271,2.0,0,0,3,0,98042,47.3628,-122.075,8103,25,0
460000.0,4,3.0,108900,1.0,0,0,3,820,98065,47.52,-121.845,65340,45,0
880000.0,3,2.5,5163,2.0,0,0,3,0,98103,47.6935,-122.352,7995,9,0
863000.0,4,2.5,22370,2.0,0,0,3,0,98074,47.6239,-122.023,7257,26,0
638700.0,3,1.75,9162,1.0,0,0,3,710,98005,47.5846,-122.168,8944,63,0
435000.0,3,2.5,5680,2.0,0,0,3,0,98053,47.6969,-122.026,4697,15,0
260000.0,3,1.0,5350,1.5,0,0,4,0,98178,47.505,-122.259,5350,64,0
671500.0,5,2.75,4000,1.5,0,0,5,630,98105,47.667,-122.289,4000,96,0
610000.0,3,1.0,3400,1.5,0,0,3,0,98109,47.6376,-122.353,3400,116,0
405000.0,2,0.75,15029,1.0,0,0,4,290,98014,47.6929,-121.87,25346,86,0
338900.0,4,2.5,5612,2.0,0,0,3,0,98038,47.3572,-122.015,5998,20,0
720000.0,4,4.0,7708,2.0,0,0,3,0,98075,47.5816,-121.97,7944,19,0
442000.0,5,3.0,5445,1.5,0,0,4,800,98108,47.5502,-122.311,5445,96,0
650000.0,5,2.75,5040,1.5,0,0,5,0,98122,47.6136,-122.299,3840,121,0
263500.0,3,1.75,9917,1.0,0,0,3,290,98058,47.4478,-122.161,9081,42,0
266000.0,3,2.5,3402,2.0,0,0,3,0,98002,47.3521,-122.212,3402,14,0
530000.0,4,2.5,5493,2.0,0,0,3,0,98028,47.7727,-122.229,5471,19,0
180000.0,3,1.0,8960,1.0,0,0,4,0,98023,47.3062,-122.371,8470,58,0
619000.0,3,2.5,6439,2.0,0,0,3,0,98065,47.5422,-121.86,7320,18,0
264000.0,3,1.5,10608,1.0,0,0,4,0,98003,47.3366,-122.306,8976,61,0
439000.0,4,2.25,10070,2.0,0,0,3,0,98034,47.7258,-122.177,8155,48,0
268500.0,4,1.75,7500,1.0,0,0,4,340,98031,47.4025,-122.176,7260,42,0
900000.0,3,2.5,12600,2.0,0,0,4,0,98074,47.6366,-122.058,12835,45,0
370000.0,3,2.25,13300,2.0,0,0,4,0,98038,47.3725,-122.06,14000,38,0
685000.0,3,2.0,2900,1.5,0,0,5,730,98144,47.5897,-122.292,3900,92,0
265000.0,3,1.75,32666,1.0,0,0,4,0,98022,47.1803,-121.974,43560,57,0
290000.0,3,2.5,2937,2.0,0,0,3,0,98055,47.4489,-122.188,3049,17,0
296000.0,4,2.5,3600,2.0,0,0,3,0,98038,47.3665,-122.017,3802,17,0
360000.0,4,2.5,9611,2.0,0,0,3,0,98178,47.4964,-122.251,8505,27,0
240500.0,3,1.75,10584,1.0,0,0,3,470,98168,47.492,-122.317,12012,26,0
372500.0,2,2.5,2958,2.0,0,0,3,0,98126,47.5496,-122.373,2385,16,0
515000.0,4,3.0,8249,2.0,0,0,3,0,98023,47.2846,-122.341,7995,26,0
1220000.0,4,2.25,15367,2.0,0,0,4,0,98040,47.5494,-122.216,15263,61,0
507000.0,2,1.75,6460,1.0,0,0,3,0,98053,47.7123,-122.027,6254,19,0
399950.0,4,2.0,31465,1.0,0,0,3,0,98092,47.3131,-122.115,32186,39,0
185000.0,3,1.75,10816,2.0,0,0,3,0,98010,47.3122,-121.996,10816,29,0
460000.0,3,1.75,7070,1.0,0,0,3,0,98052,47.6947,-122.125,7210,43,0
435500.0,3,2.25,4789,2.0,0,0,3,0,98029,47.5665,-122.018,4490,38,0
469000.0,4,2.75,13938,1.0,0,0,5,1450,98188,47.425,-122.283,9000,57,0
531000.0,2,3.0,1175,2.0,0,0,3,160,98103,47.6634,-122.34,1800,23,0
443500.0,2,1.0,6804,1.0,0,0,3,0,98177,47.7047,-122.373,6930,74,0
223000.0,3,2.0,6824,1.0,0,0,3,370,98042,47.3666,-122.084,7586,33,0
590000.0,4,3.5,15842,2.0,0,0,3,700,98028,47.7466,-122.242,19400,27,0
340000.0,2,2.5,1760,3.0,0,0,3,0,98103,47.6972,-122.35,1415,26,0
650000.0,3,2.0,3388,1.0,0,0,4,640,98199,47.6372,-122.395,4050,98,0
533600.0,3,2.5,5080,2.0,0,0,4,0,98029,47.5694,-122.001,5085,33,0
695000.0,3,2.75,4694,2.0,0,0,3,0,98074,47.6214,-122.024,6344,18,0
242000.0,3,1.75,7524,1.5,0,0,4,0,98031,47.3961,-122.188,7777,35,0
425000.0,3,2.25,8814,1.0,0,0,3,540,98125,47.7162,-122.309,7515,56,0
525000.0,3,2.25,9414,2.0,0,0,3,0,98052,47.6844,-122.113,10125,42,0
485000.0,3,2.5,5502,2.0,0,0,3,0,98029,47.5737,-122.018,5411,35,0
210000.0,3,2.0,7210,1.0,0,0,3,0,98092,47.3128,-122.184,7245,40,0
260000.0,3,2.5,7415,2.0,0,0,3,0,98031,47.4022,-122.171,7536,34,0
577000.0,3,2.5,5750,1.0,0,0,3,730,98116,47.5671,-122.391,5750,47,0
200000.0,3,1.5,10588,1.0,0,0,4,0,98002,47.2876,-122.212,10588,65,0
605000.0,2,1.75,5000,1.0,0,0,4,820,98117,47.682,-122.372,5000,96,0
325000.0,3,1.0,6750,1.0,0,0,4,0,98133,47.7125,-122.331,6860,76,0
289500.0,3,1.0,6400,1.0,0,0,4,140,98178,47.496,-122.239,6600,79,0
559950.0,3,2.5,1458,3.0,0,0,3,0,98144,47.5876,-122.309,1784,9,0
1042500.0,3,1.75,9375,1.0,0,1,4,570,98115,47.6821,-122.273,9375,82,0
543500.0,3,2.25,2790,1.0,0,0,3,280,98199,47.6581,-122.396,4000,53,0
480000.0,4,2.25,34293,2.0,0,0,4,0,98042,47.3496,-122.094,35982,40,0
218000.0,3,1.0,9633,1.0,0,0,5,0,98022,47.1951,-122.001,8610,41,0
426700.0,3,1.75,7700,1.0,0,0,5,480,98056,47.5375,-122.178,7700,55,0
542000.0,2,1.0,3060,1.0,0,0,3,120,98105,47.6663,-122.326,4080,113,0
415000.0,3,1.75,8000,1.0,0,0,3,0,98052,47.6978,-122.13,7990,46,0
214000.0,3,1.0,8316,1.0,0,0,4,0,98002,47.3221,-122.215,8316,70,0
245000.0,3,1.5,8910,2.0,0,0,5,0,98188,47.4488,-122.275,8912,74,0
314500.0,3,2.0,13303,1.0,0,0,3,0,98003,47.2681,-122.31,11590,30,0
1120000.0,3,1.5,5750,2.0,0,0,5,1000,98116,47.5821,-122.39,5750,99,0
378000.0,2,2.0,3850,1.0,0,0,3,500,98136,47.5395,-122.39,5500,60,0
305000.0,4,2.5,9091,1.0,0,0,3,910,98001,47.336,-122.269,7802,41,0
729500.0,3,2.5,1091,3.0,0,1,3,130,98116,47.5818,-122.402,1352,8,0
430000.0,3,2.5,6699,2.0,0,0,3,0,98065,47.5317,-121.853,4744,20,0
240000.0,3,1.75,6500,1.0,0,0,3,610,98038,47.3647,-122.05,8125,36,0
545000.0,3,1.75,6200,1.5,0,0,3,0,98136,47.5338,-122.384,5100,107,0
530000.0,3,1.75,2500,1.0,0,0,3,450,98105,47.6681,-122.305,2750,105,0
157000.0,1,1.0,26326,1.0,0,0,3,0,98198,47.4152,-122.3,10608,84,0
425000.0,4,1.0,7645,1.5,0,0,3,0,98146,47.5044,-122.35,7649,98,0
220000.0,3,1.0,6020,1.0,0,0,3,0,98166,47.4793,-122.346,8640,79,0
521000.0,4,1.75,36400,1.0,0,0,4,470,98077,47.7627,-122.076,38255,47,0
325000.0,3,1.0,6862,1.0,0,2,3,800,98118,47.5193,-122.274,6900,71,0
597500.0,3,2.0,5400,1.5,0,0,4,770,98126,47.555,-122.379,6500,112,0
337000.0,3,2.5,3976,2.0,0,0,3,0,98065,47.526,-121.826,4400,24,0
1000000.0,3,2.5,10492,2.0,0,2,3,0,98052,47.655,-122.124,9812,32,0
495000.0,3,1.0,6000,1.0,0,0,3,0,98105,47.6718,-122.267,6000,80,0
748000.0,4,3.5,3330,2.0,0,0,3,800,98052,47.6327,-122.109,3380,22,0
888000.0,3,1.5,8710,1.0,0,0,4,0,98004,47.6245,-122.198,9185,70,0
496500.0,4,2.5,14440,1.0,0,0,3,700,98027,47.5221,-122.045,11400,56,0
475000.0,3,2.5,5097,2.0,0,0,3,0,98155,47.7522,-122.278,6000,54,0
312000.0,3,1.5,1374,3.0,0,0,3,0,98125,47.7145,-122.311,1232,19,0
323000.0,3,1.0,12231,1.0,0,0,3,0,98072,47.7404,-122.11,11632,47,0
331000.0,3,1.75,9079,1.0,0,0,3,0,98059,47.4834,-122.159,7369,37,0
306000.0,3,1.5,1086,3.0,0,0,3,0,98133,47.7049,-122.353,1422,16,0
655000.0,4,2.5,4000,3.0,0,0,3,0,98117,47.6915,-122.381,4000,21,0
290000.0,3,1.5,15954,1.0,0,0,4,0,98003,47.336,-122.319,12667,64,0
1250000.0,4,3.25,5000,2.0,0,0,5,800,98105,47.6597,-122.274,4000,58,0
460000.0,3,1.75,4708,1.0,0,0,4,690,98115,47.6759,-122.286,5600,74,0
435000.0,4,2.5,6380,1.0,0,0,4,850,98115,47.6988,-122.319,6380,83,0
664000.0,4,2.75,11880,1.0,0,0,5,880,98006,47.5427,-122.181,11211,45,0
385000.0,3,1.75,18000,1.0,0,0,3,600,98058,47.4406,-122.146,18000,55,0
497000.0,3,2.25,9315,1.0,0,0,3,520,98034,47.705,-122.202,9579,48,0
188000.0,2,1.5,17487,1.0,0,0,3,0,98178,47.5024,-122.271,8056,99,0
478500.0,3,1.0,4755,1.0,0,2,3,890,98136,47.5304,-122.387,5300,54,0
1145000.0,4,3.5,18361,2.0,0,0,3,0,98065,47.544,-121.872,13641,22,0
222000.0,3,2.0,7187,1.0,0,0,4,470,98023,47.291,-122.368,7187,42,0
609900.0,4,2.5,7399,2.0,0,0,3,0,98038,47.3558,-122.004,7323,17,0
413000.0,4,3.5,5809,2.0,0,0,4,630,98106,47.5536,-122.359,5775,28,0
400000.0,4,1.0,4875,1.5,0,0,3,0,98115,47.6942,-122.321,5413,93,0
802541.0,5,2.75,6768,2.0,0,0,3,0,98006,47.5462,-122.182,6768,9,0
320000.0,3,2.5,7757,2.0,0,0,3,0,98023,47.2918,-122.346,8231,33,0
507000.0,4,2.5,7649,2.0,0,0,3,0,98065,47.5441,-121.882,6216,17,0
387500.0,3,1.0,8329,1.0,0,0,3,0,98115,47.6982,-122.298,8322,77,0
396000.0,3,1.0,12616,1.0,0,0,3,0,98072,47.7415,-122.101,13950,56,0
373000.0,3,1.75,11788,1.0,0,1,3,400,98055,47.4862,-122.224,11964,65,0
1484900.0,5,2.5,19252,2.0,0,0,5,0,98040,47.5553,-122.22,13314,58,0
359900.0,4,2.25,7698,2.0,0,0,3,0,98058,47.4406,-122.141,7986,40,0
410000.0,2,1.0,4342,1.0,0,0,3,130,98115,47.6997,-122.316,4343,96,0
690000.0,4,2.5,23488,2.0,0,0,3,0,98053,47.6726,-122.03,34589,31,0
245000.0,3,2.0,5760,1.0,0,0,3,0,98030,47.3702,-122.185,6222,38,0
